,Unnamed: 0,Created_At,Tweets,Case_Folding,Clean_Data,sentiment,label
619,1924,2021-10-20 03:20:39+00:00,"@collegemenfess temen temen twitter boleh minta tolong bantu isi kuesioner buat skripsi ga yaa, yg pernah atau sering make shopeefood aku minta tolong, makasii
https://t.co/u4b1YRTclP","@collegemenfess temen temen twitter boleh minta tolong bantu isi kuesioner buat skripsi ga yaa, yg pernah atau sering make shopeefood aku minta tolong, makasii
https://t.co/u4b1yrtclp",teman teman twitter bantu isi kuesioner skripsi ga yaa make shopeefood makasii,5,positif
620,1925,2021-10-20 03:19:43+00:00,"@collegemenfess temen temen twitter boleh minta tolong bantu isi kuesioner buat skripsi ga yaa, yg pernah atau sering make shopeefood aku minta tolong, makasii
https://t.co/u4b1YRTclP","@collegemenfess temen temen twitter boleh minta tolong bantu isi kuesioner buat skripsi ga yaa, yg pernah atau sering make shopeefood aku minta tolong, makasii
https://t.co/u4b1yrtclp",teman teman twitter bantu isi kuesioner skripsi ga yaa make shopeefood makasii,5,positif
621,1926,2021-10-20 03:02:17+00:00,@harussayangakuu Wih Kakak bisa aja nihhh. Hihihi lumayan ya kak kalo dapet ShopeePay bisa cus checkout atau malah beli ShopeeFood nih😍 ^CH,@harussayangakuu wih kakak bisa aja nihhh. hihihi lumayan ya kak kalo dapet shopeepay bisa cus checkout atau malah beli shopeefood nih😍 ^ch,wih kakak nihhh hihihi lumayan kak shopeepay cus checkout beli shopeefood ch,3,positif
622,1927,2021-10-20 02:37:10+00:00,Beli jiwa toast lewat shopeefood yopupnya di BRImo secepat kilat suer  #BrimoSerbaBisa https://t.co/9XoGzb7cJC,beli jiwa toast lewat shopeefood yopupnya di brimo secepat kilat suer  #brimoserbabisa https://t.co/9xogzb7cjc,beli jiwa toast shopeefood yopupnya brimo secepat kilat suer,8,positif
623,1928,2021-10-20 02:29:12+00:00,"@FOODFESS2 Abis liat ini auto tinggal bayar shopeefood.. Tapi kemudian sel akal sehat menyadarkanku, dan sel pelit memarahiku (aku:sel lapar)","@foodfess2 abis liat ini auto tinggal bayar shopeefood.. tapi kemudian sel akal sehat menyadarkanku, dan sel pelit memarahiku (aku:sel lapar)",habis lihat auto bayar shopeefood sel akal sehat menyadarkanku sel pelit memarahiku akusel lapar,7,positif
624,1929,2021-10-20 02:10:36+00:00,pengen jajan enak udh pling bener shopeefood aje https://t.co/ADFzjZzdn4,pengen jajan enak udh pling bener shopeefood aje https://t.co/adfzjzzdn4,pengen jajan enak pling benar shopeefood aje,10,positif
625,1930,2021-10-20 02:10:22+00:00,"@Ojol_Purwokerto Btw, di pwt udah ada shopeefood apa? Kemaren liat di jalan tapi di aplikasi belom ada😂","@ojol_purwokerto btw, di pwt udah ada shopeefood apa? kemaren liat di jalan tapi di aplikasi belom ada😂",purwokerto ngomong-ngomong pwt shopeefood lihat jalan aplikasi,-1,negatif
626,1931,2021-10-20 02:09:58+00:00,@PHUW1NTANG Kan ada shopeefood,@phuw1ntang kan ada shopeefood,kan shopeefood,0,netral
627,1932,2021-10-20 02:04:53+00:00,Makin hari makin bete ama shopeefood. Apaan coba potongan 50% sampe 18rb tapi minimal pembelian 40rb,makin hari makin bete ama shopeefood. apaan coba potongan 50% sampe 18rb tapi minimal pembelian 40rb,bosan shopeefood coba potongan rb minimal pembelian rb,-1,negatif
628,1933,2021-10-20 02:00:01+00:00,"Yipieee...yang seru-seru nih buat kamu semua dari FamilyMart.
Cukup tambah Rp1000,- untuk minuman ke-3 lho!
Order 2 minuman favorit kamu (KSK + Dolce Latte), dan bebas pilih varian ke-3.
Kuy, order sekarang via @grabfoodid @gofoodindonesia @shopeefood_id.

#famima #freshdrink https://t.co/Bh89SUE1wh","yipieee...yang seru-seru nih buat kamu semua dari familymart.
cukup tambah rp1000,- untuk minuman ke-3 lho!
order 2 minuman favorit kamu (ksk + dolce latte), dan bebas pilih varian ke-3.
kuy, order sekarang via @grabfoodid @gofoodindonesia @shopeefood_id.

#famima #freshdrink https://t.co/bh89sue1wh",yipieeeyang seruseru familymart rp minuman lho order minuman favorit ksk dolce latte bebas pilih varian kuy order via id,-10,negatif
629,1934,2021-10-20 01:56:34+00:00,"Tak temenin ya hari liburnya. 
Buka seperti biasa 11.00-19.30 
WA ✅
GOFOOD/GRABFOOD ✅
SHOPEEFOOD ✅
Gassss!!! https://t.co/7jGq9KZOzH","tak temenin ya hari liburnya. 
buka seperti biasa 11.00-19.30 
wa ✅
gofood/grabfood ✅
shopeefood ✅
gassss!!! https://t.co/7jgq9kzozh",tidak temenin liburnya buka wa gofoodgrabfood shopeefood gassss,9,positif
630,1935,2021-10-20 01:51:39+00:00,"Terimakasih kepada shopeefood yang sudah menjangkau rumah Xena di pelosok ini 😭

Akhirnya bisa sarapan https://t.co/6FDGouZU5J","terimakasih kepada shopeefood yang sudah menjangkau rumah xena di pelosok ini 😭

akhirnya bisa sarapan https://t.co/6fdgouzu5j",terimakasih shopeefood menjangkau rumah xena pelosok sarapan,8,positif
631,1936,2021-10-20 01:48:26+00:00,Pic shopeefood ni pun siel jugak ni. Aku punya case tak settle settle.,pic shopeefood ni pun siel jugak ni. aku punya case tak settle settle.,pic shopeefood siel jugak case tidak settle settle,0,netral
632,1937,2021-10-20 01:46:59+00:00,@_farrahhhhhhhh Ada rider shopeefood dah skrg,@_farrahhhhhhhh ada rider shopeefood dah skrg,farrahhhhhhhh rider shopeefood deh,0,netral
633,1938,2021-10-20 01:32:50+00:00,"@FOODFESS2 btw kalo di shopeefood gitu kok ada tax (toko) nya ya, padahal ditempat tu ga bayar☹️","@foodfess2 btw kalo di shopeefood gitu kok ada tax (toko) nya ya, padahal ditempat tu ga bayar☹️",ngomong-ngomong shopeefood tax toko nya ditempat tu ga bayar,-4,negatif
634,1939,2021-10-20 01:27:50+00:00,"X kan rasa nk berjoget je, pergi la beli.
Order guna FoodPanda, GrabFood atau ShopeeFood pon ok hehe #kedaiAyamas #ayamPanggangMasala https://t.co/JugupHnDUb","x kan rasa nk berjoget je, pergi la beli.
order guna foodpanda, grabfood atau shopeefood pon ok hehe #kedaiayamas #ayampanggangmasala https://t.co/juguphndub",x kan nk berjoget je pergi beli order foodpanda grabfood shopeefood pon ok he,7,positif
635,1940,2021-10-20 01:23:10+00:00,makanan yang enak di shopeefood apa?,makanan yang enak di shopeefood apa?,makanan enak shopeefood,8,positif
636,1941,2021-10-20 00:56:01+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7021","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7021",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
637,1942,2021-10-20 00:55:57+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7020","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7020",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
638,1943,2021-10-20 00:55:48+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7019","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7019",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
639,1944,2021-10-20 00:55:44+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7018","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7018",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
640,1945,2021-10-20 00:55:39+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7017","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7017",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
641,1946,2021-10-20 00:55:35+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7016","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7016",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
642,1947,2021-10-20 00:55:31+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7015","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7015",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
643,1948,2021-10-20 00:55:26+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7014","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7014",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
644,1949,2021-10-20 00:55:21+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7013","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7013",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
645,1950,2021-10-20 00:55:18+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7012","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7012",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
646,1951,2021-10-20 00:55:14+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7011","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7011",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
647,1952,2021-10-20 00:55:10+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7010","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7010",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
648,1953,2021-10-20 00:55:03+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7009","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7009",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
649,1954,2021-10-20 00:54:59+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7008","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7008",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
650,1955,2021-10-20 00:54:52+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7007","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7007",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
651,1956,2021-10-20 00:54:48+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7006","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7006",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
652,1957,2021-10-20 00:54:41+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7005","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7005",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
653,1958,2021-10-20 00:54:19+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7004","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7004",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
654,1959,2021-10-20 00:54:15+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7003","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7003",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
655,1960,2021-10-20 00:54:11+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7002","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7002",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
656,1961,2021-10-20 00:54:06+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7001","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7001",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
657,1962,2021-10-20 00:54:06+00:00,"Bubur Ayam Wempy - Sabang sekarang ada di ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/jdw10HFppU https://t.co/oKNNdr8PkY","bubur ayam wempy - sabang sekarang ada di shopeefood! pesan sekarang, langsung diantar. https://t.co/jdw10hfppu https://t.co/oknndr8pky",bubur ayam wempy sabang shopeefood pesan diantar,2,positif
658,1963,2021-10-20 00:54:01+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
7000","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
7000",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
659,1964,2021-10-20 00:52:56+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6999","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6999",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
660,1965,2021-10-20 00:50:21+00:00,"Bubur Ayam Wempy - Sabang sekarang ada di ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/jdw10HFppU https://t.co/SHnGQgCH98","bubur ayam wempy - sabang sekarang ada di shopeefood! pesan sekarang, langsung diantar. https://t.co/jdw10hfppu https://t.co/shngqgch98",bubur ayam wempy sabang shopeefood pesan diantar,2,positif
661,1966,2021-10-20 00:49:17+00:00,"@ShopeeCare Siap ramaikan. Pengen banget punyaiPhone
C. Logo Murah Lebay
C. Logo Murah Lebay
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
#Shopeecare #Shopeecare
#Shopeecare #Shopeecare #Shopeecare 
Promo Shopeefood bikin hemat.. Love It
Mudah2an iphone 13 jadi rejekiku
6997","@shopeecare siap ramaikan. pengen banget punyaiphone
c. logo murah lebay
c. logo murah lebay
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
#shopeecare #shopeecare
#shopeecare #shopeecare #shopeecare 
promo shopeefood bikin hemat.. love it
mudah2an iphone 13 jadi rejekiku
6997",ramaikan pengen banget punyaiphone c logo murah berlebihan c logo murah berlebihan promo shopeefood bikin hemat love it mudahan iphone rejekiku,28,positif
