,Created_At,Tweets,Clean_Data,Tweet_Normal,Tanpa_StopWords,Stemming
194,2021-12-26 10:23:51+00:00,@propusposterior Dia biasa siang ke sore deh di shopeefood juga ada aduh tp gue lupa namanya coba tar gue cari dulu,dia biasa siang ke sore deh di shopeefood juga ada aduh tp gue lupa namanya coba tar gue cari dulu,dia biasa siang ke sore deh di shopeefood juga ada aduh tapi saya lupa namanya coba nanti saya cari dulu,siang sore deh shopeefood aduh lupa namanya coba cari,"['siang', 'sore', 'deh', 'shopeefood', 'aduh', 'lupa', 'nama', 'coba', 'cari']"
195,2021-12-26 10:21:59+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/WQy9K6twYR https://t.co/A7Uhn1joad,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
196,2021-12-26 10:13:53+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/WQy9K6twYR https://t.co/vz6XkrCqPc,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
197,2021-12-26 10:08:43+00:00,"Cara Membuat Akun Shopee untuk Jualan
#BeritaTerkini #berita #beritaviral #NEWS #NEWSUPDATE #Viral #viralTiktok #viraltwitter #Tips #TIPSTAR #Tipster #ShopeeID #ShopeePayDay #ShopeeMYGiveaway #ShopeePromo1212 #shopeepay #Shopeetanam #ShopeeFood #ShopeePH https://t.co/ESXDKtGF0N",cara membuat akun shopee untuk jualan,cara membuat akun shopee untuk jualan,akun shopee jualan,"['akun', 'shopee', 'jual']"
198,2021-12-26 10:06:57+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/rsxRTlLX26 https://t.co/YoEMJ2NAZf,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
199,2021-12-26 10:04:16+00:00,ada yang punya voucher shopeefood potongan 60/70%? #zonuang #zonaba,ada yang punya voucher shopeefood potongan,ada yang punya voucher shopeefood potongan,voucher shopeefood potongan,"['voucher', 'shopeefood', 'potong']"
200,2021-12-26 10:00:43+00:00,"halooooo @McDonalds_ID gmn ni pesennya spicy dikirimnya yg biasa, beli sepaket 7 kaga ada spicynya samsek. mana lewat shopeefood kaga bisa diretur😑😑😑 https://t.co/ZTxT7QeMXj",halooooo id gmn ni pesennya spicy dikirimnya yg biasa beli sepaket kaga ada spicynya samsek mana lewat shopeefood kaga bisa diretur,halooooo id bagaimana ini pesennya spicy dikirimnya yang biasa beli sepaket tidak  ada spicynya samsek mana lewat shopeefood tidak  bisa diretur,halooooo id pesennya spicy dikirimnya beli sepaket spicynya samsek shopeefood diretur,"['halooooo', 'id', 'sen', 'spicy', 'kirim', 'beli', 'paket', 'spicynya', 'samsek', 'shopeefood', 'retur']"
201,2021-12-26 10:00:12+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/2x6De2YdCd https://t.co/LuA5FQhKI6,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
202,2021-12-26 10:00:02+00:00,@shopeefood_id Min klu pesanan shopeefoof sy tdk lngkp gimn yaa? :( mau chat driver nya tp udh gk bisaaa,id min klu pesanan shopeefoof sy tdk lngkp gimn yaa mau chat driver nya tp udh gk bisaaa,id minimal kalau pesanan shopeefoof saya tidak lngkp bagaimana ya mau chat driver nya tapi sudah tidak bisaaa,id minimal pesanan shopeefoof lngkp chat driver bisaaa,"['id', 'minimal', 'pesan', 'shopeefoof', 'lngkp', 'chat', 'driver', 'bisaaa']"
203,2021-12-26 09:52:55+00:00,"Baru pertama nyoba toast janji jiwa yang spicy bulgogi. Enak juga sih 👀
Pake shopeefood cuma 20rb sama es soklatnyaaa 🤩 https://t.co/TGVVhbgiPY",baru pertama nyoba toast janji jiwa yang spicy bulgogi enak juga sih pake shopeefood cuma rb sama es soklatnyaaa,baru pertama nyoba toast janji jiwa yang spicy bulgogi enak juga sih pakai shopeefood hanya rb sama es soklatnyaaa,nyoba toast janji jiwa spicy bulgogi enak pakai shopeefood rb es soklatnyaaa,"['nyoba', 'toast', 'janji', 'jiwa', 'spicy', 'bulgogi', 'enak', 'pakai', 'shopeefood', 'rb', 'es', 'soklatnyaaa']"
204,2021-12-26 09:46:16+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/2x6De2YdCd https://t.co/cgOsru0Ahx,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
205,2021-12-26 09:43:53+00:00,"""Shopee! Ada orderan baru shopeefood!""
Salah satu notif penambah mood setiap hari. Xixixi",shopee ada orderan baru shopeefood salah satu notif penambah mood setiap hari xixixi,shopee ada orderan baru shopeefood salah satu notif penambah mood setiap hari xixixi,shopee orderan shopeefood salah notif penambah mood xixixi,"['shopee', 'order', 'shopeefood', 'salah', 'notif', 'tambah', 'mood', 'xixixi']"
206,2021-12-26 09:39:43+00:00,"RIP shopeefood di medan, ga pernah dapet driver wak",rip shopeefood di medan ga pernah dapet driver wak,rip shopeefood di medan tidak pernah dapat driver wak,rip shopeefood medan driver wak,"['rip', 'shopeefood', 'medan', 'driver', 'wak']"
207,2021-12-26 09:39:16+00:00,"Ya Allah jika engkau belum memberikan rezeki berupa pekerjaan pada hamba, tolong beri hamba rezeki uang yang banyak biar bisa shopeefood",ya allah jika engkau belum memberikan rezeki berupa pekerjaan pada hamba tolong beri hamba rezeki uang yang banyak biar bisa shopeefood,ya allah jika engkau belum memberikan rezeki berupa pekerjaan pada hamba tolong beri hamba rezeki uang yang banyak biar bisa shopeefood,allah engkau rezeki pekerjaan hamba tolong hamba rezeki uang shopeefood,"['allah', 'engkau', 'rezeki', 'kerja', 'hamba', 'tolong', 'hamba', 'rezeki', 'uang', 'shopeefood']"
208,2021-12-26 09:28:57+00:00,"Ayo gabung makan gratis shopeefood masi kosonk
https://t.co/nEqopGYbVz",ayo gabung makan gratis shopeefood masi kosonk,ayo gabung makan gratis shopeefood masih kosonk,ayo gabung makan gratis shopeefood kosonk,"['ayo', 'gabung', 'makan', 'gratis', 'shopeefood', 'kosonk']"
209,2021-12-26 09:27:27+00:00,"@drunkenfolkss Hai kak maaf ya utk kendala mitra ShopeeFood biar bisa mimin bantu boleh infoin detailnya ke DM ya kakk, ditunggu🙏^SA",hai kak maaf ya utk kendala mitra shopeefood biar bisa mimin bantu boleh infoin detailnya ke dm ya kakk ditunggusa,hai kak maaf ya untuk kendala mitra shopeefood biar bisa admin bantu boleh infoin detailnya ke dm ya kakk ditunggusa,hai kak maaf kendala mitra shopeefood admin bantu infoin detailnya dm kakk ditunggusa,"['hai', 'kak', 'maaf', 'kendala', 'mitra', 'shopeefood', 'admin', 'bantu', 'infoin', 'detail', 'dm', 'kakk', 'ditunggusa']"
210,2021-12-26 09:24:29+00:00,"Hello #OGStreetKitchen dah bukak! Jom order! Siapa nak CikMak SINGGET?!!

📍 ThePortMY
⏰ 4pm - 12am (Last Order 10:30pm)
✅ Cash
✅ DuitNow
✅ Dine In &amp; Take Away
✅ Delivery,GrabFood,FoodPanda&amp;ShopeeFood

Tutup setiap Rabu minggu kedua dan ketiga.

📱 https://t.co/y29oJT75sZ https://t.co/zXJex1uXxi",hello dah bukak jom order siapa nak cikmak singget theportmy pm am last order pm cash duitnow dine in amp take away deliverygrabfoodfoodpandaampshopeefood tutup setiap rabu minggu kedua dan ketiga,halo sudah bukak jom order siapa nak cikmak singget theportmy pm sama last order pm cash duitnow dine in amp take away deliverygrabfoodfoodpandaampshopeefood tutup setiap rabu minggu kedua dan ketiga,halo bukak jom order nak cikmak singget theportmy pm last order pm cash duitnow dine in take away deliverygrabfoodfoodpandaampshopeefood tutup rabu minggu ketiga,"['halo', 'bukak', 'jom', 'order', 'nak', 'cikmak', 'singget', 'theportmy', 'pm', 'last', 'order', 'pm', 'cash', 'duitnow', 'dine', 'in', 'take', 'away', 'deliverygrabfoodfoodpandaampshopeefood', 'tutup', 'rabu', 'minggu', 'tiga']"
211,2021-12-26 09:21:21+00:00,ws! Pesen shopeefood ujan gni yay or nay? laper banget soalnya,ws pesen shopeefood ujan gni yay or nay laper banget soalnya,ws pesan shopeefood hujan gini yay atau nay laper banget soalnya,ws pesan shopeefood hujan gini yay nay laper banget,"['ws', 'pesan', 'shopeefood', 'hujan', 'gin', 'yay', 'nay', 'laper', 'banget']"
212,2021-12-26 09:14:56+00:00,"duit jualan arini kami plan nak belikan mangsa banjir dapur gas 2 tunku.jom berbelanja dengan WINGZ arini.
 
lokasi: bangi gateway
waktu: 10.30-8mlm
website: https://t.co/gc6VNR82T9
https://t.co/RGldbeCK5h
https://t.co/bcbmrzcdGb
grabfood : wingz
shopeefood : wingz bangi https://t.co/UQnS1fJDwJ",duit jualan arini kami plan nak belikan mangsa banjir dapur gas tunkujom berbelanja dengan wingz arini lokasi bangi gateway waktu mlm website grabfood wingz shopeefood wingz bangi,uang jualan arini kami plan nak belikan mangsa banjir dapur gas tunkujom berbelanja dengan wingz arini lokasi bangi gateway waktu malam website grabfood wingz shopeefood wingz bangi,uang jualan arini plan nak belikan mangsa banjir dapur gas tunkujom berbelanja wingz arini lokasi bangi gateway malam website grabfood wingz shopeefood wingz bangi,"['uang', 'jual', 'arini', 'plan', 'nak', 'belikan', 'mangsa', 'banjir', 'dapur', 'gas', 'tunkujom', 'belanja', 'wingz', 'arini', 'lokasi', 'bang', 'gateway', 'malam', 'website', 'grabfood', 'wingz', 'shopeefood', 'wingz', 'bang']"
213,2021-12-26 09:03:43+00:00,"Ayo gaisss bantuuu, replink aja yaa. Gamereff!

Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/dN5juWOK2J",ayo gaisss bantuuu replink aja yaa gamereff share amp makan gratis bareng teman di shopeefood,ayo gaisss bantuuu replink aja ya gamereff bagikan amp makan gratis bersama teman di shopeefood,ayo gaisss bantuuu replink gamereff bagikan makan gratis teman shopeefood,"['ayo', 'gaisss', 'bantuuu', 'replink', 'gamereff', 'bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
214,2021-12-26 09:00:37+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/kULOnlyOxI,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
215,2021-12-26 08:59:32+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/7ayHiWC98v https://t.co/bF4QPOJGvO,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
216,2021-12-26 08:59:25+00:00,@TechmenID Aku banget ini.. klo pesen shopeefood . Karna gang rumah di maps nya shopee g kedeteksi. Kedeteksi gang sebelah. Mesti klo pesen makanan harus ngarahin ojolnya klo g gt kita yg jalan ke gang sebelah😭,aku banget ini klo pesen shopeefood karna gang rumah di maps nya shopee kedeteksi kedeteksi gang sebelah mesti klo pesen makanan harus ngarahin ojolnya klo gt kita yg jalan ke gang sebelah,saya banget ini kalau pesan shopeefood karena gang rumah di maps nya shopee kedeteksi kedeteksi gang sebelah mesti kalau pesan makanan harus mengarahkan ojolnya kalau begitu kita yang jalan ke gang sebelah,banget pesan shopeefood gang rumah maps shopee kedeteksi kedeteksi gang sebelah mesti pesan makanan mengarahkan ojolnya jalan gang sebelah,"['banget', 'pesan', 'shopeefood', 'gang', 'rumah', 'maps', 'shopee', 'deteksi', 'deteksi', 'gang', 'belah', 'mesti', 'pesan', 'makan', 'arah', 'ojolnya', 'jalan', 'gang', 'belah']"
217,2021-12-26 08:56:11+00:00,Kok bisa ga ada kfc di shopeefood 🥲🥲,kok bisa ga ada kfc di shopeefood,kok bisa tidak ada kfc di shopeefood,kfc shopeefood,"['kfc', 'shopeefood']"
218,2021-12-26 08:54:24+00:00,"Bapak shopeefood dah deket, muka malah bengep gegara nangis lagi. Dahlah cape😭",bapak shopeefood dah deket muka malah bengep gegara nangis lagi dahlah cape,bapak shopeefood sudah dekat muka malah bengep gara-gara nangis lagi dahlah capek,shopeefood muka bengep gara-gara nangis dahlah capek,"['shopeefood', 'muka', 'bengep', 'gara-gara', 'nang', 'dah', 'capek']"
219,2021-12-26 08:48:49+00:00,"@cremexlatte Jk saat ini kk blm dapat menemukan fitur ShopeeFood pd aplikasi, mohon utk menunggu hingga fitur tersebut tersedia di aplikasi kk ya. Mimin sarankan jg kk utk selalu menggunakan app Shopee dengan versi terbaru. Jk ada pertanyaan lain bisa chat mimin di DM yah. Met Sore (3/3) ^NY",jk saat ini kk blm dapat menemukan fitur shopeefood pd aplikasi mohon utk menunggu hingga fitur tersebut tersedia di aplikasi kk ya mimin sarankan jg kk utk selalu menggunakan app shopee dengan versi terbaru jk ada pertanyaan lain bisa chat mimin di dm yah met sore ny,jusuf kalla saat ini kk belum dapat menemukan fitur shopeefood pada aplikasi mohon untuk menunggu hingga fitur tersebut tersedia di aplikasi kk ya admin sarankan juga kk untuk selalu menggunakan aplikasi shopee dengan versi terbaru jusuf kalla ada pertanyaan lain bisa chat admin di dm yah selamat sore nya,jusuf kalla kk menemukan fitur shopeefood aplikasi mohon menunggu fitur tersedia aplikasi kk admin sarankan kk aplikasi shopee versi terbaru jusuf kalla chat admin dm selamat sore,"['jusuf', 'kalla', 'kk', 'temu', 'fitur', 'shopeefood', 'aplikasi', 'mohon', 'tunggu', 'fitur', 'sedia', 'aplikasi', 'kk', 'admin', 'saran', 'kk', 'aplikasi', 'shopee', 'versi', 'baru', 'jusuf', 'kalla', 'chat', 'admin', 'dm', 'selamat', 'sore']"
220,2021-12-26 08:47:39+00:00,"@cremexlatte Beberapa wilayah di Bandung, Beberapa wilayah di Surabaya, Kota Solo,Semarang,Malang,Bali,Makassar,Manado,Medan,Palembang. Tp kk tdk perlu khawatir krn Shopee terus mengembangkan &amp; memperluas jangkauan ShopeeFood agar semua pelanggan Shopee dptmenikmati layanan tersebut (2/3) ^NY",beberapa wilayah di bandung beberapa wilayah di surabaya kota solosemarangmalangbalimakassarmanadomedanpalembang tp kk tdk perlu khawatir krn shopee terus mengembangkan amp memperluas jangkauan shopeefood agar semua pelanggan shopee dptmenikmati layanan tersebut ny,beberapa wilayah di bandung beberapa wilayah di surabaya kota solosemarangmalangbalimakassarmanadomedanpalembang tapi kk tidak perlu khawatir karena  shopee terus mengembangkan amp memperluas jangkauan shopeefood agar semua pelanggan shopee dptmenikmati layanan tersebut nya,wilayah bandung wilayah surabaya kota solosemarangmalangbalimakassarmanadomedanpalembang kk khawatir shopee mengembangkan memperluas jangkauan shopeefood pelanggan shopee dptmenikmati layanan,"['wilayah', 'bandung', 'wilayah', 'surabaya', 'kota', 'solosemarangmalangbalimakassarmanadomedanpalembang', 'kk', 'khawatir', 'shopee', 'kembang', 'luas', 'jangkau', 'shopeefood', 'langgan', 'shopee', 'dptmenikmati', 'layan']"
221,2021-12-26 08:46:46+00:00,"udah 1 jam scroll shopeefood mau pesen makan tp masih bingung:"")",udah jam scroll shopeefood mau pesen makan tp masih bingung,sudah jam scroll shopeefood mau pesan makan tapi masih bingung,jam scroll shopeefood pesan makan bingung,"['jam', 'scroll', 'shopeefood', 'pesan', 'makan', 'bingung']"
222,2021-12-26 08:46:02+00:00,"@cremexlatte Hai kak. Mohon maaf atas ketidaknyamanan nya. Terkait kendala tidak dapat melakukan pemesanan ShopeeFood karena tidak ada pada aplikasi Shopee mimin bantu infoin bahwa  ShopeeFood baru bisa digunakan pada area berikut ini: Jabodetabek, Beberapa wilayah di DI Yogyakarta (1/3)^NY",hai kak mohon maaf atas ketidaknyamanan nya terkait kendala tidak dapat melakukan pemesanan shopeefood karena tidak ada pada aplikasi shopee mimin bantu infoin bahwa shopeefood baru bisa digunakan pada area berikut ini jabodetabek beberapa wilayah di di yogyakarta ny,hai kak mohon maaf atas ketidaknyamanan nya terkait kendala tidak dapat melakukan pemesanan shopeefood karena tidak ada pada aplikasi shopee admin bantu infoin bahwa shopeefood baru bisa digunakan pada area berikut ini jabodetabek beberapa wilayah di di yogyakarta nya,hai kak mohon maaf ketidaknyamanan terkait kendala pemesanan shopeefood aplikasi shopee admin bantu infoin shopeefood area jabodetabek wilayah yogyakarta,"['hai', 'kak', 'mohon', 'maaf', 'ketidaknyamanan', 'kait', 'kendala', 'mesan', 'shopeefood', 'aplikasi', 'shopee', 'admin', 'bantu', 'infoin', 'shopeefood', 'area', 'jabodetabek', 'wilayah', 'yogyakarta']"
223,2021-12-26 08:38:22+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/JugYTbPIkD https://t.co/vr0eaMR0At,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
224,2021-12-26 08:36:48+00:00,@fauzandezaan Msh belajarka pake shopeefood krn ica blg disituki pesan baru sy tdk bs dpt2 alamat mu 😂😂😂,msh belajarka pake shopeefood krn ica blg disituki pesan baru sy tdk bs dpt alamat mu,masih belajarka pakai shopeefood karena  ica bilang disituki pesan baru saya tidak bisa dapat alamat kamu,belajarka pakai shopeefood ica disituki pesan alamat,"['belajarka', 'pakai', 'shopeefood', 'ica', 'disituki', 'pesan', 'alamat']"
225,2021-12-26 08:28:20+00:00,"2021 banyak up and down nya sih.
Januari - agustus kerja di https://t.co/MaLg4SOxNS tanpa tahu sampai kapan, just let it flow. Tiba tiba agustus alhamdulillah keterima di shopeefood sampe sekarang. Dengan berbagai cerita di dalamnya.",banyak up and down nya sih januari agustus kerja di tanpa tahu sampai kapan just let it flow tiba tiba agustus alhamdulillah keterima di shopeefood sampe sekarang dengan berbagai cerita di dalamnya,banyak up dan down nya sih januari agustus kerja di tanpa tahu sampai kapan just let it flow tiba tiba agustus alhamdulillah keterima di shopeefood sampai sekarang dengan berbagai cerita di dalamnya,up down januari agustus kerja just let it flow agustus alhamdulillah keterima shopeefood cerita dalamnya,"['up', 'down', 'januari', 'agustus', 'kerja', 'just', 'let', 'it', 'flow', 'agustus', 'alhamdulillah', 'terima', 'shopeefood', 'cerita', 'dalam']"
226,2021-12-26 08:21:43+00:00,kenapa bisa semurah ini shopeefood😭😭 https://t.co/wapOAHuHBF,kenapa bisa semurah ini shopeefood,kenapa bisa semurah ini shopeefood,semurah shopeefood,"['murah', 'shopeefood']"
227,2021-12-26 08:20:21+00:00,"@strongwinds_ Farina ambek Tidar 88, di Shopeefood biar tambah murah.",farina ambek tidar di shopeefood biar tambah murah,farina ambek tidar di shopeefood biar tambah murah,farina ambek tidar shopeefood murah,"['farina', 'ambek', 'tidar', 'shopeefood', 'murah']"
228,2021-12-26 08:15:45+00:00,"@FOODFESS2 coba ditunggu aja nder di depan rumah, biasanya sih gak sengaja kepencet kalo kaya gitu.

coba hubungin CS shopeefood via live chat buat nanya nomor hape driver-nya, biar bisa whatsapp driver tersebut",coba ditunggu aja nder di depan rumah biasanya sih gak sengaja kepencet kalo kaya gitu coba hubungin cs shopeefood via live chat buat nanya nomor hape drivernya biar bisa whatsapp driver tersebut,coba ditunggu aja nder di depan rumah biasanya sih tidak sengaja kepencet kalau seperti begitu coba hubungin cs shopeefood via live chat buat nanya nomor hape drivernya biar bisa whatsapp driver tersebut,coba ditunggu nder rumah sengaja kepencet coba hubungin cs shopeefood via live chat nanya nomor hape drivernya whatsapp driver,"['coba', 'tunggu', 'nder', 'rumah', 'sengaja', 'pencet', 'coba', 'hubungin', 'cs', 'shopeefood', 'via', 'live', 'chat', 'nanya', 'nomor', 'hape', 'drivernya', 'whatsapp', 'driver']"
